video_id,item_type,upload_type,first_level_category_name,second_level_category_name,third_level_category_name,fourth_level_category_name
17541,0,24,16,206,284,32
28096,0,7,21,78,257,14
15371,0,14,21,65,89,32
20145,0,14,9,200,123,32
49891,0,24,27,181,284,32
18948,0,14,1,54,384,32
61886,0,24,35,99,284,32
6935,0,14,11,257,284,32
41785,0,29,26,123,284,32
28712,0,29,29,272,130,32
17906,0,14,27,236,284,32
47312,0,24,21,65,89,32
61412,0,29,21,65,89,32
53616,0,7,9,107,284,32
39001,0,29,9,107,284,32
32751,0,29,31,206,284,32
39324,0,7,22,113,284,32
20011,0,13,16,125,284,32
58914,0,24,5,90,251,32
13258,0,29,1,54,384,32
59331,0,24,7,206,284,32
22067,0,14,0,194,284,32
19863,0,7,21,78,257,32
58622,0,14,10,37,284,32
23386,0,24,34,69,284,32
4908,0,14,16,206,284,32
51511,0,29,27,236,391,32
15498,0,29,9,107,284,32
5986,0,29,23,206,284,32
35020,0,29,3,31,68,3
51244,0,29,25,207,284,32
37187,0,24,13,206,284,32
16624,0,14,32,148,361,32
15741,0,14,17,206,284,32
35928,0,29,27,206,284,32
65231,0,24,29,156,284,32
3277,0,29,9,200,284,32
42377,0,29,11,92,284,32
29743,0,7,13,127,284,32
15286,0,24,24,206,284,32
29897,0,7,10,184,284,32
54043,0,24,22,206,284,32
56862,0,14,9,107,284,32
45776,0,24,35,224,284,32
32812,0,24,17,143,284,32
53971,0,7,27,180,247,32
45547,0,24,22,191,284,32
12595,0,23,22,113,284,32
44079,0,24,24,206,284,32
43208,0,24,36,205,159,32
39119,0,14,22,113,284,32
61455,0,7,9,107,284,32
13692,0,14,2,243,258,4
46650,0,24,27,236,391,32
4676,0,23,22,13,284,32
19303,0,14,24,206,284,32
13145,0,7,9,107,284,32
62554,0,7,4,154,284,32
58514,0,23,33,245,284,32
16748,0,14,13,127,284,32
52620,0,13,10,206,284,32
29261,0,7,9,107,284,32
8757,0,14,17,206,284,32
27457,0,29,31,202,191,32
19688,0,13,15,206,284,32
34183,0,14,34,69,284,32
5779,0,14,34,69,267,32
55902,0,14,9,107,284,32
41672,0,14,9,200,284,32
15006,0,14,32,27,284,32
68018,0,29,9,107,284,32
17951,0,14,13,206,284,32
26636,0,14,36,205,159,32
50423,0,7,21,42,369,32
44214,0,24,24,206,284,32
18559,0,7,22,13,284,32
23366,0,24,32,24,39,32
32038,0,24,13,127,284,32
46465,0,14,27,280,284,32
54298,0,14,13,127,284,32
60754,0,7,9,107,284,32
12103,0,29,21,65,89,32
46038,0,14,36,205,159,32
67335,0,29,9,107,284,32
11188,0,7,9,107,284,32
49125,0,29,10,184,284,32
52624,0,7,34,69,284,32
51771,0,14,21,23,209,32
44159,0,23,25,131,273,32
2676,0,14,34,69,122,32
18780,0,14,34,206,284,32
19933,0,14,19,206,284,32
47704,0,14,34,69,122,32
60988,0,14,22,206,284,32
57667,0,24,32,187,294,32
19459,1,28,3,199,18,32
63568,0,24,33,139,284,32
20883,0,7,10,184,284,32
41255,0,7,21,23,284,32
66566,0,29,6,59,20,30
24457,0,14,21,78,257,32
12405,0,14,32,36,284,32
44978,0,14,1,10,13,32
64546,0,14,27,236,248,32
54733,0,14,21,214,10,32
44179,0,14,29,68,217,32
55486,0,24,22,240,284,32
10354,0,7,17,143,284,32
38104,0,19,8,30,284,32
42980,0,7,13,130,284,32
65619,0,24,25,131,387,32
46654,0,24,21,78,257,32
38588,0,14,5,90,252,32
10536,0,7,7,206,284,32
536,0,24,24,206,284,32
31222,0,14,27,64,284,32
33456,0,14,34,69,122,32
15856,0,14,26,223,284,32
10878,0,29,17,221,284,32
13443,0,29,32,206,284,32
61254,0,24,1,10,7,32
53955,0,7,21,29,284,32
14087,0,7,12,206,284,32
16450,0,14,9,107,284,32
64689,0,14,21,23,284,32
59061,0,29,35,224,284,32
34205,0,14,17,221,284,32
58724,0,7,26,225,284,32
54785,0,24,1,12,284,32
42696,0,24,1,54,131,32
19991,0,13,13,127,284,32
47627,0,7,17,143,284,32
59025,0,14,11,92,184,32
66596,0,29,11,92,284,32
47069,0,24,13,112,284,32
6044,0,14,9,107,284,32
47562,0,14,2,145,3,32
7607,0,24,10,5,284,32
22345,0,24,21,78,257,8
66098,0,7,25,131,374,32
63174,0,29,21,175,284,32
9354,0,7,16,125,284,32
9024,0,23,13,206,284,32
14016,0,23,22,62,284,32
21715,0,7,13,130,284,32
51405,0,7,1,54,384,32
23800,0,14,27,206,284,32
22668,0,7,28,276,284,32
35119,0,7,1,54,384,32
60573,0,19,24,206,284,32
10130,0,5,28,58,284,32
13351,0,24,22,113,284,32
19971,0,29,22,113,284,32
52607,0,14,23,81,284,32
19940,0,7,21,78,257,14
21388,0,14,9,107,284,32
47499,0,7,29,68,217,32
56927,0,14,9,107,284,32
37797,0,24,10,184,284,32
27431,0,14,34,69,284,32
42611,0,24,10,184,284,32
56730,0,14,13,127,284,32
60694,0,14,29,272,130,32
57746,0,14,24,206,284,32
22898,0,7,32,206,284,32
42898,0,29,29,272,130,32
50498,0,7,9,107,284,32
54628,0,24,33,139,284,32
1369,0,14,9,107,284,32
65778,0,29,13,127,284,32
22327,0,29,1,54,131,32
46682,0,24,24,206,284,32
56380,0,29,22,206,284,32
48858,0,29,32,187,284,32
8464,0,7,1,206,284,32
16259,0,23,33,139,284,32
23938,0,24,24,206,284,32
24313,0,24,1,54,384,32
56793,0,24,24,206,284,32
48645,0,19,25,141,284,32
48744,0,24,17,143,284,32
9635,0,29,24,206,284,32
64287,0,15,22,113,284,32
35076,0,24,21,149,284,32
37093,0,14,12,206,284,32
19179,0,14,16,206,284,32
13167,0,29,9,107,284,32
66955,0,14,3,31,58,32
59494,0,14,13,206,284,32
45337,0,14,34,206,284,32
11288,0,24,13,127,284,32
11129,0,29,27,236,391,32
38853,0,24,19,206,284,32
63605,0,14,18,144,284,32
60616,0,7,24,206,284,32
58836,0,5,33,245,284,32
13210,0,22,24,206,284,32
31073,0,23,25,131,387,32
33237,0,7,25,206,284,32
18318,0,7,9,107,284,32
19835,0,7,21,151,178,32
12945,0,7,1,54,131,32
9707,0,7,21,72,284,32
5414,0,7,9,107,284,32
62601,0,13,25,131,387,32
68716,0,13,13,127,284,32
17860,0,14,17,206,284,32
31289,0,5,34,206,284,32
48973,0,7,34,69,284,32
21555,0,14,4,206,284,32
28264,0,14,1,54,131,32
50869,0,14,4,43,284,32
25951,0,24,35,224,284,32
12767,0,7,9,107,284,32
56669,0,23,13,127,284,32
68697,0,14,13,127,284,32
3018,0,29,5,90,251,32
65703,0,7,25,131,110,32
40546,0,14,27,64,284,32
68632,0,7,34,206,284,32
43576,0,14,10,184,284,32
54600,0,7,13,129,284,32
46107,0,23,22,22,376,32
60537,0,28,25,131,293,32
42114,0,24,13,127,284,32
59541,0,14,10,273,284,32
55981,0,19,17,143,284,32
46009,0,24,26,206,284,32
46023,0,14,11,92,124,32
47036,0,24,24,206,284,32
30374,0,7,13,112,284,32
10192,0,14,32,206,284,32
68411,0,24,28,58,284,32
14684,0,24,22,206,284,32
34650,0,7,13,206,284,32
30793,0,7,11,92,266,32
31361,0,14,34,206,284,32
45428,0,7,12,206,284,32
43371,0,23,28,58,284,32
66692,0,5,33,245,284,32
1537,0,24,34,206,284,32
18786,0,13,2,206,284,32
54455,0,7,1,54,384,32
57168,0,24,13,127,284,32
53261,0,7,34,69,284,32
67485,0,24,33,139,284,32
45881,0,29,22,22,207,32
13649,0,23,2,145,3,32
19298,0,24,24,206,284,32
21556,0,24,5,52,284,32
18447,0,24,32,36,45,32
43732,0,14,2,206,284,32
6617,0,14,13,206,284,32
66413,0,29,5,206,284,32
43206,0,29,26,123,284,32
63793,0,24,13,206,284,32
57439,0,14,5,206,284,32
15624,0,13,18,144,284,32
25452,0,13,25,131,374,32
36123,0,24,12,121,379,32
28469,0,13,27,236,391,32
14895,0,24,22,206,284,32
62576,0,7,24,206,284,32
57074,0,14,27,236,284,32
61566,0,14,26,123,284,32
52262,0,14,13,127,284,32
60296,0,29,13,127,284,32
46604,0,22,9,200,204,32
29894,0,24,3,206,284,32
60860,0,14,20,84,284,32
45709,0,24,13,206,284,32
53030,0,13,0,194,284,32
36100,0,29,19,163,284,32
20148,0,23,22,206,284,32
58358,0,29,9,107,284,32
40505,0,14,2,206,284,32
26875,0,29,17,206,284,32
44746,0,14,9,200,284,32
19939,0,7,9,107,284,32
48042,0,14,25,131,195,32
24160,0,24,30,46,284,32
43891,0,7,2,243,258,29
46368,0,29,24,206,284,32
2131,0,14,24,206,284,32
60887,0,14,3,206,284,32
64790,0,14,13,127,284,32
66696,0,7,12,256,284,32
38291,0,13,25,131,387,32
24599,0,14,34,69,284,32
36206,0,7,24,206,284,32
61130,0,7,1,54,384,32
53766,0,7,27,236,391,32
23674,0,14,27,236,248,32
38985,0,14,22,206,284,32
13108,0,7,24,206,284,32
9103,0,14,34,69,284,32
20596,0,7,10,206,284,32
46461,0,29,36,205,270,32
13899,0,7,1,54,131,32
36007,0,24,16,206,284,32
5049,0,24,22,113,284,32
51863,0,7,19,206,284,32
57438,0,24,5,90,252,32
59499,0,14,12,121,259,32
67021,0,14,9,200,123,32
32610,0,7,13,130,284,32
3081,0,29,9,200,373,32
62557,0,24,22,22,376,32
57537,0,14,20,206,284,32
44934,0,24,13,127,284,32
14427,0,24,5,185,284,32
180,0,24,22,189,284,32
68915,0,14,21,214,284,32
6972,0,14,13,127,284,32
5288,0,29,31,202,281,32
50772,0,14,24,206,284,32
1195,0,7,2,206,284,32
32145,0,29,17,206,284,32
19624,1,28,17,206,284,32
19718,0,24,24,206,284,32
47576,0,7,18,144,284,32
27054,0,29,30,206,284,32
27374,0,14,27,236,284,32
19765,0,19,22,113,284,32
40042,0,14,9,107,284,32
66215,0,24,22,22,376,32
54915,0,14,25,131,284,32
64865,0,24,35,206,284,32
27699,0,29,4,206,284,32
32061,0,14,13,127,284,32
47093,0,7,9,107,284,32
5138,0,7,21,48,284,32
25921,0,7,13,130,284,32
7062,0,24,28,206,284,32
2404,0,24,5,206,284,32
19813,0,7,25,131,273,32
58028,0,14,24,206,284,32
7234,0,7,9,107,284,32
48056,0,23,33,245,284,32
49,0,14,17,206,284,32
12768,0,19,9,107,284,32
23331,0,7,13,130,284,32
25622,0,14,13,206,284,32
65974,0,7,12,121,284,32
57106,0,24,33,139,284,32
26258,0,13,24,206,284,32
56256,0,24,19,206,284,32
28233,0,7,22,189,284,32
68389,0,7,27,181,284,32
56351,0,28,25,131,387,32
38213,0,24,17,143,284,32
62011,0,7,11,118,284,32
62890,0,14,17,206,284,32
54587,0,24,24,206,284,32
33944,0,24,22,206,284,32
34218,0,29,9,107,284,32
45341,0,7,28,100,284,32
68378,0,23,16,206,284,32
66557,0,7,17,206,284,32
23405,0,14,27,180,284,32
19766,0,29,1,54,384,32
69265,0,29,19,206,284,32
53379,0,7,21,65,393,32
19473,0,29,34,277,284,32
17546,0,14,19,164,284,32
54750,0,19,35,224,284,32
54399,0,24,17,143,284,32
59646,0,7,21,149,284,32
62681,0,24,22,206,284,32
35748,0,14,12,121,284,32
66833,0,14,22,206,284,32
23067,0,14,12,252,15,32
29190,0,23,35,224,284,32
56869,0,29,27,280,284,32
54077,0,7,34,206,284,32
23483,0,14,24,206,284,32
55232,0,29,0,206,284,32
48368,0,15,19,193,284,32
59698,0,7,21,174,284,32
33320,0,29,9,107,284,32
57378,0,24,14,206,284,32
8385,0,14,9,107,284,32
37989,0,13,27,236,248,32
36428,0,14,22,62,284,32
31951,0,14,9,107,284,32
26116,0,23,28,58,284,32
5465,0,7,21,78,257,32
67821,0,7,9,200,25,32
22904,0,7,10,5,284,32
28265,0,22,18,144,284,32
9789,0,14,6,59,20,9
31764,0,24,12,206,284,32
53941,0,7,27,236,391,32
56428,0,23,33,245,284,32
35411,0,13,27,64,284,32
9383,0,29,11,92,184,32
30927,0,14,31,202,281,32
40796,0,29,24,206,284,32
23575,0,7,9,107,284,32
61194,0,24,32,126,205,32
16597,0,7,24,206,284,32
17823,0,14,32,187,353,32
55816,0,29,17,221,284,32
62770,0,14,21,65,89,32
23797,0,24,35,224,284,32
57481,0,7,33,139,284,32
18858,0,7,12,206,284,32
63327,0,29,3,199,18,32
65453,0,29,22,189,284,32
9641,0,29,2,206,284,32
51393,0,29,9,107,284,32
63887,0,29,1,11,284,32
41946,0,29,2,145,3,32
30470,0,14,2,243,35,32
17782,0,7,9,107,284,32
143,0,14,18,144,284,32
32042,0,24,32,126,216,32
19123,0,14,34,69,267,32
60381,0,14,2,206,284,32
56829,0,14,13,127,284,32
42014,0,29,1,206,284,32
14092,0,24,25,206,284,32
20217,0,24,12,121,382,32
39474,0,29,31,202,281,32
37749,0,14,0,194,284,32
19941,0,7,17,206,284,32
43713,0,29,23,206,284,32
16399,0,24,5,90,252,32
39058,0,14,19,164,284,32
66958,0,7,9,107,284,32
43671,0,29,22,44,134,32
24589,0,29,9,107,284,32
63591,0,14,19,206,284,32
27022,0,14,15,206,284,32
21978,0,23,28,58,284,32
46251,0,24,17,206,284,32
12759,0,14,21,6,284,32
30901,0,14,13,127,284,32
17043,0,7,27,206,284,32
8018,0,14,11,118,284,32
69655,0,7,27,236,391,32
13003,0,14,9,200,25,32
42083,0,14,1,206,284,32
7101,0,14,24,206,284,32
2832,0,29,10,184,284,32
51783,0,14,31,202,281,32
6862,0,29,1,54,384,32
19868,0,14,34,69,122,32
54284,0,7,36,205,159,32
18791,0,24,33,139,284,32
58274,0,29,21,206,284,32
45651,0,7,27,206,284,32
35811,0,29,2,86,151,32
62696,0,7,23,89,284,32
13963,0,7,13,127,284,32
40543,0,7,12,206,284,32
28753,0,7,24,206,284,32
40905,0,14,22,22,376,32
58261,0,7,1,51,284,32
39870,0,14,9,107,284,32
30052,0,24,24,206,284,32
32882,0,14,9,200,284,32
52298,0,24,33,139,284,32
63362,0,24,24,206,284,32
46373,0,14,13,127,284,32
46019,0,24,22,206,284,32
65099,0,7,21,78,257,14
11604,0,14,5,206,284,32
15591,0,29,21,78,257,32
20472,0,29,5,90,252,32
19190,0,14,19,164,284,32
63958,0,14,15,135,284,32
64795,0,14,27,180,332,32
7223,0,29,9,107,284,32
48939,0,24,0,206,284,32
55679,0,7,24,206,284,32
40108,0,7,27,280,284,32
20425,0,14,19,193,284,32
40547,0,14,2,206,284,32
57981,0,14,21,166,368,32
26539,0,29,11,118,284,32
62887,0,29,9,107,284,32
11100,0,14,24,206,284,32
6853,0,24,25,141,284,32
59899,0,14,13,127,284,32
39528,0,24,0,41,57,32
33183,1,28,9,200,373,32
68273,0,14,22,191,284,32
54472,1,28,22,113,284,32
63563,0,7,21,65,89,32
11437,0,14,9,200,123,32
57782,0,29,27,180,332,32
23729,0,14,22,22,376,32
48187,0,29,2,243,186,32
39295,0,14,17,143,284,32
56787,1,28,15,260,328,32
6229,0,14,27,236,248,32
43637,0,14,19,164,284,32
68408,0,14,27,180,284,32
20885,0,14,9,200,284,32
3253,0,14,15,206,284,32
39905,0,14,5,206,284,32
61337,0,24,24,206,284,32
41944,0,7,0,206,284,32
24974,0,14,21,206,284,32
12394,0,13,25,131,387,32
21497,0,14,22,113,284,32
27807,0,7,9,107,284,32
20812,0,29,1,54,131,32
49108,0,29,22,113,284,32
12544,0,24,24,206,284,32
64056,0,29,1,12,284,32
52058,0,7,13,127,284,32
14241,0,24,2,145,0,32
55547,0,14,9,107,284,32
31621,0,28,32,187,24,32
1913,0,14,2,243,186,32
69211,0,29,32,187,294,32
20469,0,14,13,127,284,32
24950,0,7,24,206,284,32
66797,0,24,22,191,284,32
11148,0,29,31,202,281,32
4607,0,14,9,107,284,32
43480,0,14,24,206,284,32
44143,0,13,25,131,62,32
19692,0,7,34,69,284,32
24959,0,29,9,107,284,32
21792,0,14,28,100,284,32
49984,0,23,33,139,284,32
54336,0,7,13,206,284,32
34236,0,7,24,206,284,32
27795,0,7,2,145,3,32
55504,0,14,9,107,284,32
10359,0,14,17,143,284,32
50299,0,24,11,103,284,32
19107,0,14,34,69,122,32
7657,0,14,34,7,284,32
22203,0,14,35,224,284,32
27235,0,29,9,107,284,32
60949,0,24,27,206,284,32
59915,0,14,21,65,89,32
25728,0,24,9,107,284,32
43368,0,14,17,206,284,32
3266,0,29,1,54,131,32
5170,0,14,1,54,384,32
45011,0,24,17,143,284,32
64867,0,14,13,127,284,32
30129,0,14,34,69,122,32
58203,0,24,12,206,284,32
23968,0,29,21,166,156,32
36038,0,14,2,243,186,32
35940,0,7,27,236,284,32
27499,0,7,17,221,284,32
6300,0,29,9,107,284,32
54766,0,24,24,206,284,32
42006,0,29,9,107,284,32
4963,0,29,9,107,284,32
34286,0,14,24,206,284,32
62000,0,14,17,143,284,32
63250,0,14,11,92,125,32
56135,0,7,34,206,284,32
56518,0,24,12,206,284,32
1818,0,14,34,206,284,32
66234,0,14,22,22,376,32
59710,0,14,32,36,46,32
49440,0,13,27,206,284,32
21767,0,29,19,206,284,32
54366,0,14,7,104,284,32
60469,0,23,25,131,387,32
36802,0,14,9,107,284,32
61419,0,24,32,206,284,32
13413,0,14,29,206,284,32
13528,0,14,10,206,284,32
9310,0,14,33,139,284,32
19957,0,29,24,206,284,32
44983,0,7,13,127,284,32
64771,0,24,1,54,131,32
68390,0,29,27,181,284,32
39004,0,7,13,130,284,32
27719,0,24,33,245,284,32
26253,0,7,9,107,284,32
34617,0,29,9,107,284,32
15857,0,29,9,200,284,32
23905,0,24,13,127,284,32
20581,0,14,12,121,284,32
22891,0,14,22,189,284,32
42949,0,24,13,127,284,32
23573,0,29,17,221,284,32
62708,0,21,24,206,284,32
17293,0,14,24,206,284,32
32108,0,7,7,206,284,32
39543,0,24,25,131,110,32
42584,0,24,25,131,287,32
41410,0,13,27,64,284,32
60633,0,2,33,139,284,32
29478,0,24,35,224,284,32
15375,0,7,9,107,284,32
42932,0,29,19,261,222,32
37518,0,29,9,107,284,32
57988,0,7,13,130,284,32
36131,0,7,12,121,379,32
58926,0,14,13,127,284,32
24983,0,14,13,127,284,32
22693,0,7,24,206,284,32
54908,0,24,10,184,284,32
25903,0,7,5,182,339,41
42270,0,14,30,188,135,32
27143,0,24,33,139,284,32
26573,0,15,15,87,14,32
65466,0,7,10,291,284,32
67481,0,14,10,206,284,32
26595,0,14,32,206,284,32
52990,0,14,9,107,284,32
18346,0,24,17,143,284,32
22419,0,7,33,245,284,32
41388,0,14,17,206,284,32
37444,0,29,1,54,384,32
53531,0,24,34,69,267,32
41203,0,14,21,78,257,32
18160,0,13,24,206,284,32
41243,0,24,35,224,284,32
11927,0,24,35,224,284,32
51098,0,15,11,92,124,32
36657,0,21,2,145,3,32
2218,0,7,13,94,284,32
54814,0,14,1,54,384,32
48810,0,24,32,36,284,32
8499,0,29,25,206,284,32
13370,0,7,9,200,215,32
48179,0,13,27,236,391,32
13400,0,7,34,69,122,32
22291,0,14,21,206,284,32
2162,0,14,12,121,284,32
63589,0,24,24,206,284,32
58495,0,24,0,206,284,32
22283,0,19,24,206,284,32
57797,0,13,27,236,391,32
67883,0,14,9,107,284,32
27030,0,24,19,163,284,32
48464,0,14,24,206,284,32
21077,0,7,24,206,284,32
64316,0,24,33,245,284,32
28730,0,29,9,107,284,32
62453,0,23,25,131,273,32
51905,0,29,19,206,284,32
41737,0,15,27,206,284,32
32236,0,14,22,113,284,32
68735,0,24,9,107,284,32
12978,0,14,27,206,284,32
15057,0,29,32,27,284,32
35361,0,14,4,206,284,32
41763,0,29,17,206,284,32
62723,0,14,27,236,391,32
4945,0,7,10,273,284,32
13798,0,13,0,194,284,32
7045,0,29,22,22,376,32
365,0,24,13,130,284,32
56111,0,14,9,200,284,32
5815,1,28,21,78,257,32
26307,0,14,1,54,384,32
26309,0,29,1,54,384,32
39962,0,29,9,107,284,32
37564,0,7,28,206,284,32
63074,0,29,21,65,89,32
35239,0,29,1,54,384,32
61555,0,24,2,145,3,32
48629,0,14,22,113,284,32
7785,0,14,15,87,115,32
35222,0,7,21,166,156,32
31724,0,24,35,224,284,32
69287,0,14,9,107,284,32
33234,0,7,9,107,284,32
63715,0,14,11,92,184,32
9429,0,14,24,206,284,32
58205,0,23,12,206,284,32
26374,0,24,24,206,284,32
26462,0,14,24,206,284,32
50232,0,14,10,291,284,32
13200,0,14,27,236,391,32
59430,0,7,17,221,284,32
23935,0,19,10,184,284,32
61705,0,15,25,207,284,32
2847,0,14,9,200,284,32
56332,0,14,27,236,284,32
8182,0,29,1,54,384,32
19618,0,29,2,243,186,32
3801,0,7,21,78,257,32
64346,0,14,21,23,284,32
55513,0,14,24,206,284,32
18243,0,24,17,143,284,32
3638,0,24,35,224,284,32
42286,0,7,8,30,284,32
27643,0,24,0,206,284,32
6892,0,29,9,107,284,32
38973,0,29,17,206,284,32
47652,0,29,13,127,284,32
24430,0,24,24,206,284,32
64406,0,14,14,19,63,32
49671,0,14,27,236,248,32
52775,0,24,27,280,284,32
44027,1,28,13,112,284,32
66954,0,14,12,256,155,32
68616,0,24,12,256,155,32
35588,0,14,12,206,284,32
52913,0,14,16,77,284,32
17291,0,29,30,206,284,32
45065,0,24,0,194,284,32
14943,0,7,13,130,284,32
26177,0,19,13,127,284,32
17445,0,24,28,58,284,32
20003,0,23,22,191,284,32
28299,0,14,21,6,284,32
61208,0,14,21,6,284,32
53019,0,14,34,206,284,32
54640,0,24,22,206,284,32
6946,0,14,29,272,130,32
54299,0,29,0,41,56,32
30614,0,23,35,206,284,32
19593,0,29,9,107,284,32
20615,0,14,9,107,284,32
21092,0,7,28,155,284,32
32706,0,14,10,17,284,32
36027,0,7,25,131,287,32
58126,0,4,24,206,284,32
59457,0,24,33,139,284,32
65135,0,14,29,272,130,32
2980,0,22,32,187,294,32
57871,0,29,9,107,284,32
58243,0,29,29,206,284,32
5715,0,7,13,206,284,32
68582,0,22,32,206,284,32
65905,0,24,32,206,284,32
17366,0,7,0,41,56,32
32723,0,5,13,127,284,32
39397,0,24,13,127,284,32
12645,0,7,9,107,284,32
37223,0,7,9,200,25,32
31410,0,7,0,194,284,32
69577,0,13,11,92,266,32
8450,0,7,1,206,284,32
61708,0,24,26,122,284,32
17074,0,7,22,191,284,32
20002,0,23,33,245,284,32
54903,0,24,25,131,110,32
51268,0,24,24,206,284,32
62800,0,7,1,178,344,32
46583,0,7,5,52,284,32
53830,0,13,2,145,0,32
11836,0,14,21,65,89,32
67719,0,24,32,36,263,32
29393,0,24,28,58,284,32
17829,0,7,10,184,284,32
7827,0,24,15,206,284,32
51904,0,7,3,199,18,32
19883,0,24,35,224,284,32
62678,0,14,9,107,284,32
49282,0,24,12,121,381,32
21462,0,5,34,69,267,32
49788,0,23,13,215,284,32
21796,0,14,5,90,251,32
19073,0,14,10,37,284,32
58731,0,13,24,206,284,32
11395,0,23,8,76,284,32
49859,0,24,32,36,46,32
48140,0,14,21,78,257,14
51013,0,14,9,107,284,32
50893,0,7,0,3,284,32
9322,0,7,13,127,284,32
56482,0,23,33,245,284,32
9675,0,14,24,206,284,32
14725,0,13,22,206,284,32
34378,0,14,32,187,294,32
27782,0,24,13,206,284,32
12827,0,14,9,107,284,32
23539,0,7,9,107,284,32
55658,0,24,22,206,284,32
45803,0,29,9,206,284,32
5129,0,7,21,48,284,32
19908,0,29,21,6,284,32
36006,0,14,2,145,3,32
12953,0,29,27,64,284,32
42964,0,24,32,187,24,32
7318,0,14,9,107,284,32
44964,0,14,2,206,284,32
65109,0,7,17,206,284,32
23993,0,14,2,145,3,32
15502,0,14,24,206,284,32
5726,0,24,13,127,284,32
14350,0,24,5,206,284,32
29941,0,24,14,120,284,32
46410,0,14,32,148,323,7
37303,0,28,24,206,284,32
39929,0,24,5,206,284,32
26529,0,29,23,49,284,32
58150,0,24,22,113,284,32
10193,0,24,31,202,281,32
19775,0,14,12,8,365,32
49955,0,24,1,12,284,32
66092,0,23,10,206,284,32
40334,0,14,21,65,89,32
58213,0,24,24,206,284,32
12116,0,24,28,119,284,32
18951,0,24,32,36,46,32
14252,0,7,9,200,284,32
67484,0,29,16,115,284,32
39925,0,14,1,54,384,32
24973,0,14,21,65,89,32
22700,0,29,31,202,191,32
31942,0,7,9,107,284,32
17850,0,29,1,206,284,32
19778,0,29,21,78,257,32
53004,0,24,5,90,251,32
28847,0,19,35,224,284,32
39947,0,24,5,270,250,32
35807,0,28,33,245,284,32
52693,0,24,10,184,284,32
63409,0,14,13,127,284,32
12773,0,29,9,107,284,32
16117,0,7,21,206,284,32
62105,0,14,22,206,284,32
22365,0,7,13,127,284,32
6938,0,14,15,260,328,32
40634,0,14,24,206,284,32
25681,0,7,27,206,284,32
54549,0,19,22,206,284,32
60346,0,29,27,280,284,32
63883,0,24,21,206,284,32
34620,0,14,1,54,131,32
28270,0,29,9,200,204,32
26601,0,14,27,236,284,32
21383,0,13,26,123,284,32
25960,0,24,24,206,284,32
46909,0,13,34,7,269,32
62894,0,29,17,206,284,32
29036,0,24,17,206,284,32
8000,0,14,27,180,246,32
15173,0,7,1,54,384,32
50849,0,7,34,69,284,32
51855,0,14,24,206,284,32
40882,0,29,22,62,284,32
67581,0,14,22,113,284,32
27686,0,24,22,206,284,32
53423,0,7,13,130,284,32
57725,0,7,2,206,284,32
68393,0,14,27,206,284,32
39428,0,24,5,206,284,32
33460,0,14,34,206,284,32
35364,0,24,19,206,284,32
36990,0,14,34,69,122,32
61213,0,24,28,58,284,32
10012,0,29,17,206,284,32
21234,0,7,25,131,62,32
36176,0,24,11,117,284,32
14856,0,29,36,206,284,32
55839,0,29,25,210,284,32
46378,0,7,1,206,284,32
26542,0,7,0,206,284,32
34227,0,29,17,143,284,32
64674,0,24,14,19,63,32
6087,0,7,13,206,284,32
53918,0,14,24,206,284,32
10405,0,14,17,143,284,32
28098,0,14,9,107,284,32
15106,0,29,10,184,284,32
23988,0,24,2,206,284,32
51215,0,29,9,107,284,32
29855,0,24,21,214,284,32
5187,0,7,34,206,284,32
40131,0,14,12,206,284,32
21017,0,24,27,206,284,32
42589,0,24,11,92,124,32
35104,0,24,13,127,284,32
48351,0,24,24,206,284,32
625,0,14,27,280,284,32
41501,0,7,9,107,284,32
29551,0,29,1,54,384,32
22115,0,24,22,113,284,32
20287,0,14,9,107,284,32
43041,0,24,3,206,284,32
68214,0,24,24,206,284,32
52019,0,14,2,206,284,32
44948,0,14,34,206,284,32
42395,0,29,16,206,284,32
58747,0,7,10,206,284,32
903,0,7,34,69,322,32
48230,0,21,2,145,3,32
38610,0,29,25,131,110,32
7078,0,29,4,154,284,32
62018,0,29,19,193,284,32
49620,0,13,19,159,284,32
24716,0,14,13,127,284,32
53964,0,29,24,206,284,32
62895,0,24,17,222,284,32
51521,0,24,24,206,284,32
19050,0,14,24,206,284,32
59220,0,24,24,206,284,32
27179,0,14,13,127,284,32
62861,0,29,1,54,131,32
39327,0,24,17,206,284,32
24404,0,14,32,187,284,32
44758,0,14,34,69,267,32
22728,0,24,1,12,284,32
36905,0,14,34,69,322,32
65979,0,7,34,69,284,32
64651,0,14,27,236,391,32
13755,0,14,9,200,25,32
8510,0,14,1,206,284,32
44926,0,7,13,130,284,32
63209,0,29,33,245,284,32
61575,0,7,22,191,284,32
19661,0,29,9,107,284,32
40252,0,14,24,206,284,32
18377,0,13,16,125,284,32
17235,0,7,21,166,156,32
26429,0,24,21,65,89,32
7526,0,14,10,291,284,32
63930,0,24,24,206,284,32
1799,0,7,9,107,284,32
61691,0,7,17,206,284,32
19630,0,29,22,62,284,32
58522,0,13,13,127,284,32
47062,0,29,9,200,284,32
39489,0,24,13,206,284,32
13116,0,14,9,200,284,32
69217,0,14,2,206,284,32
19943,0,7,26,206,284,32
47331,0,24,10,184,284,32
62330,0,14,17,143,284,32
49908,0,7,3,35,284,32
35840,0,29,32,206,284,32
